DENR	RPS26
DENR	RPS27
DENR	RPS15
DEPTOR	RHEB
DENR	MCTS1
DEPTOR	IGBP1
DEPTOR	YWHAQ
DEPTOR	SFN
DEPTOR	YWHAG
DEPTOR	YWHAZ
DES	TMOD1
DES	TMOD2
DHX16	GPKOW
DES	DMD
DHX16	LSM8
DHX16	PAPOLA
DHX16	WBP11
DHX16	PPIL4
DHX16	DNAJC8
DHX16	PPWD1
DHX16	PPIH
DHX16	PPIL3
DHX16	HNRNPA0
DHX16	SART1
DHX16	SRRM1
DHX16	PRPF31
DHX16	PCBP2
DHX16	HNRNPA1
DHX16	YBX1
DHX16	SRSF11
DHX16	PPIL1
DHX16	PPIE
DHX16	NCBP1
DHX16	PRPF4
DHX16	HNRNPUL1
DHX16	LSM2
DHX16	ELAVL1
DHX16	LSM4
DHX16	SRSF5
DHX16	SRRT
DHX16	TFIP11
DHX16	PUF60
DHX16	LSM6
DHX32	WDR36
DHX32	NUDCD1
DHX32	NOC4L
DHX36	MYD88
DHX8	PPIE
DHX8	XRN2
DIAPH1	PFN1
DHX8	PPIL1
DIAPH1	RHOB
DIAPH1	PFN2
DIAPH1	MEMO1
DIAPH1	UPF1
DIS3	RPL38
DIS3	XRN1
DIS3	TTC37
DIS3	RCC1
DIS3	RAN
DIS3	EXOSC10
DIS3	RPL24
DIS3	PARN
DLG3	UBE3A
DLG3	HOMER2
DLG3	HOMER1
DLG3	DLGAP4
DLGAP4	HOMER2
DLG3	PDLIM5
DLGAP4	HOMER1
DMD	LAMA4
DMD	LAMB1
DMD	TMOD2
DMD	SSPN
DMD	LAMC1
DMD	LAMA5
DMD	LAMC2
DMD	TMOD1
DMD	ITGA1
DMD	PAK1
DMD	LAMA3
DMD	PAK2
DMD	SGCD
DMD	SNTB2
DMD	LAMB3
DMD	LAMC3
DMD	LAMB2
DMD	PGM5
DMD	ITGB1
DMD	UTRN
DMD	LAMA2
DMD	SGCE
DMD	SGCB
DMTN	EPB42
DNAJB4	HSPH1
DNAJB4	HSPA4
DNAJB4	STIP1
DNAJC2	HSPA12B
DNAJC2	HSPA13
DNAJC2	HSPA4
DNAJC2	HSPA12A
DNAJC2	SSB
DNAJC2	HSPA14
DNAJC3	SERPIND1
DNAJC3	FUCA2
DNAJC3	GLA
DNAJC3	TIMP1
DNAJC3	MPO
DNAJC3	LAMB1
DNAJC3	EIF2AK2
DNAJC3	WFS1
DNAJC3	PYCARD
DNAJC3	PRTN3
DNAJC3	GGH
DNAJC3	LAMC1
DNAJC3	HEXB
DNAJC3	LYZ
DNAJC3	GALNS
DNAJC3	MFGE8
DNAJC3	RNASE3
DNAJC3	PDIA4
DNAJC3	HSPA4
DNAJC3	GUSB
DNAJC3	HSPH1
DNAJC3	GLB1
DNAJC3	GM2A
DNAJC3	IMPDH1
DNAJC3	FUCA1
DNAJC3	SERPINC1
DNAJC3	GDI2
DNAJC3	TXNDC5
DNAJC3	MSLN
DNAJC3	IGFBP3
DNAJC3	LAMB2
DNAJC3	GOLM1
DNAJC3	NAPRT
DNAJC3	MAN2B1
DNAJC3	RNASET2
DNAJC3	SPARCL1
DNAJC3	IST1
DNAJC3	MANF
DNAJC3	ELANE
DNAJC3	NPC2
DNAJC3	FRK
DNAJC3	HEBP2
DNAJC7	HSPA12B
DNAJC7	NAA50
DNAJC7	HSPA4
DNAJC7	HSPA13
DNAJC7	HSPA12A
DNAJC7	HSPA14
DNAJC7	TOMM34
DNAJC8	PAPOLA
DNAJC8	GPKOW
DNAJC8	PPIL4
DNAJC8	LSM8
DNAJC8	PPWD1
DNAJC8	WBP11
DNAJC8	PRPF31
DNAJC8	PPIE
DNAJC8	TFIP11
DNAJC8	PPIL3
DNAJC8	PPIL1
DNAJC8	HNRNPUL1
DNAJC8	LSM6
DNAJC8	PPIH
DNAJC8	YBX1
DNAJC8	LSM4
DNAJC8	PCBP2
DNAJC8	PRPF4
DNAJC8	LSM2
DNAJC8	SRSF11
DNAJC8	SRSF5
DNAJC8	NCBP1
DNAJC8	SART1
DNAJC8	HNRNPA0
DNAJC8	SRRM1
DNAJC8	PUF60
DNAJC8	SF1
DNAJC8	HNRNPA1
DNAJC8	SRRT
DNAJC8	ELAVL1
DNASE1L1	GGH
DNASE1L1	LTF
DNASE1L1	PDXK
DNASE1L1	LYZ
DNASE1L1	SLPI
DNASE1L1	PTX3
DNASE1L1	NIT2
DNASE1L1	NEU1
DNASE1L1	FRK
DNASE1L1	ELANE
DNASE1L1	GSDMD
DNASE1L1	LCN2
DNASE1L1	PTPN6
DNASE1L1	SPTAN1
DNASE2	VAMP2
DNASE2	TXNDC5
DNM1L	RIPK1
DOCK4	MRPS7
DNPH1	UBR1
DOCK4	EIF5B
DOCK4	EEF2
DOCK4	RPS23
DOCK4	EEF1G
DOCK4	RPL38
DOCK4	RPS26
DOCK4	EEF1A1
DOCK4	RPS27
DOCK4	ETF1
DOCK4	ELMO3
DOCK4	RPL24
DOCK4	RPS15
DOCK4	SRP54
DOCK7	MET
DOPEY2	MON2
DOPEY2	TRIP12
DPYD	UPP1
DPYD	UMPS
DPYD	TYMP
DPYD	PNP
DRG1	NAA15
DRG1	WDR12
DRG1	PWP1
DRG1	HSPA14
DRG1	ZC3H15
DSG2	PPL
DRG2	GCN1L1
DSG2	EVPL
DSG2	PKP4
DSG2	DSP
DSG2	PKP3
DSP	PKP3
DSP	EVPL
DSP	MAPRE1
DSP	PPL
DTX3L	UBE3A
DSP	PKP4
DTX3L	UBE2K
DTX3L	UBE2M
DTX3L	UBE2L6
DTX3L	TCEB2
DTX3L	UBE2G1
DTX3L	UBR1
DTX3L	UBE2Z
DTX3L	LTN1
DTX3L	HECTD1
DTX3L	LRSAM1
DTX3L	UBE2A
DTX3L	FBXO22
DTX3L	UBE2J1
DTX3L	UBE2O
DTX3L	UBE2N
DTX3L	HUWE1
DTX3L	UBE3C
DTX3L	UBE2V2
DTX3L	UBA5
DTX3L	UBA3
DTX3L	FBXO2
DTX3L	HERC4
DTX3L	UBA6
DTX3L	TRIP12
DTX3L	UBE2D3
DTX3L	UBA1
DTX3L	UBA7
DTX3L	RNF213
DTX3L	PARP14
DTYMK	NT5E
DTX3L	PARP9
DTYMK	ENTPD1
DTYMK	NT5C2
DTYMK	NME2
DTYMK	NT5C3A
DTYMK	NME1
DUSP3	MAPK13
DUSP3	MAPK14
EDEM3	TRAP1
EDEM3	UBA2
EDEM3	HSPBP1
EDEM3	MAN2A1
EDEM3	KIAA0368
EDEM3	PDIA4
EDEM3	SAE1
EDEM3	VCPIP1
EDEM3	HSPH1
EDEM3	SERPINH1
EDEM3	SRPR
EDEM3	UBA1
EDEM3	ERGIC2
EDF1	HSP90AB1
EDF1	RPS23
EDF1	PTGES3
EDF1	HSP90AA1
EDF1	STIP1
EEF1A1	PSMA3
EEF1A1	TTLL12
EEF1A1	PSMD11
EEF1A1	MRPS7
EEF1A1	EIF4A1
EEF1A1	PAPSS1
EEF1A1	EEF2
EEF1A1	RPS23
EEF1A1	PSMD2
EEF1A1	RPL38
EEF1A1	PSMC6
EEF1A1	EEF1G
EEF1A1	PBDC1
EEF1A1	VARS
EEF1A1	ETF1
EEF1A1	RAN
EEF1A1	TPT1
EEF1A1	EEF1D
EEF1A1	RPS15
EEF1A1	RPS27
EEF1A1	RPL24
EEF1D	NHP2
EEF1A1	RPS26
EEF1D	RPL38
EEF1D	RPS23
EEF1D	FLNC
EEF1D	RPS27
EEF1D	EEF1G
EEF1D	PFDN5
EEF1D	VARS
EEF1D	TPT1
EEF1D	RPS15
EEF1G	MRPS7
EEF1G	ENO1
EEF1G	EIF4A1
EEF1G	OLA1
EEF1G	EEF2
EEF1G	RPS23
EEF1G	FLNC
EEF1G	RPL38
EEF1G	NACA
EEF1G	PTGES3
EEF1G	RPL24
EEF1G	HSP90AA1
EEF1G	ETF1
EEF1G	HSP90AB1
EEF1G	GARS
EEF1G	ENO2
EEF1G	VARS
EEF1G	MRPS2
EEF1G	GMPS
EEF1G	TPT1
EEF1G	EIF5A
EEF1G	GSPT1
EEF2	MRPS7
EEF1G	RPS15
EEF2	EIF4A1
EEF2	MRPS9
EEF2	MRPS6
EEF2	RPS23
EEF2	SERBP1
EEF2	EIF4A2
EEF2	GSPT1
EEF2	RPS27
EEF2	TPT1
EEF2	RPL38
EEF2	RPL24
EEF2	RPS15
EEF2	RPS26
EFNB1	PAK2
EFNB1	MMP9
EFNB1	PAK1
EFNB1	RASA1
EFNB1	MAP2K1
EFNB1	RRAS
EFNB1	YES1
EFNB1	PTPN13
EFNB1	FYN
EFTUD1	SBDS
EFTUD1	MRPS6
EFTUD1	MRPS9
EGLN1	PSMA4
EFTUD1	RPS15
EGLN1	PSMA3
EGLN1	PSMD8
EGLN1	PSMD10
EGLN1	PSME2
EGLN1	PSMC1
EGLN1	PSMB7
EGLN1	TCEB2
EGLN1	PSMD11
EGLN1	LIMD1
EGLN1	PSMD3
EGLN1	PSMD2
EGLN1	PSME3
EGLN1	UBE2D3
EGLN1	PSMD12
EGLN1	PSMB3
EGLN1	PSMC2
EGLN1	PSMD13
EGLN1	PSMD4
EGLN1	PSMA1
EGLN1	PSMD6
EGLN1	PSME4
EGLN1	PSME1
EGLN1	PSMC3
EGLN1	PSMC6
EIF2A	EIF2AK2
EIF2A	RPS26
EIF2A	RPS23
EIF2A	STAT1
EIF2A	TGFBR2
EIF2A	RPS15
EIF2A	RPS27
EIF2AK2	RIPK1
EIF2AK2	STAU2
EIF2AK2	UBE2L6
EIF2AK2	PTPN2
EIF2AK2	TRIM25
EIF2AK2	MYD88
EIF2AK2	MX2
EIF2AK2	JAK1
EIF2AK2	MX1
EIF2AK2	ISG15
EIF2AK2	STAT1
EIF2B1	EIF2B2
EIF2B1	EIF2B5
EIF2B1	EIF2B3
EIF2B1	EIF2B4
EIF2B2	EIF2B5
EIF2B2	EIF2B4
EIF2B3	EIF2B5
EIF2B2	EIF2B3
EIF2B4	EIF2B5
EIF2B3	EIF2B4
EIF2D	ELAC2
EIF2B5	GSK3B
EIF2D	RPS27
EIF2D	HARS
EIF2D	RPS15
EIF2D	RPS26
EIF2D	RPS23
EIF3J	RPL24
EIF3J	EIF5
EIF3J	RPS27
EIF3J	RPL38
EIF3J	RPS15
EIF3J	RPS26
EIF3J	EIF4H
EIF3J	RPS23
EIF3J	EIF4A1
EIF3J	EIF4A2
EIF3J	EIF4B
EIF3J	EIF4E
EIF3J	EIF4G1
EIF3J	EIF5B
EIF4A1	EIF4H
EIF4A1	EIF5
EIF4A1	EIF5B
EIF4A1	UBE2L6
EIF4A1	LAGE3
EIF4A1	RSL1D1
EIF4A1	TRIM25
EIF4A1	PPP2R5D
EIF4A1	PARN
EIF4A1	ISG15
EIF4A1	RPL38
EIF4A1	RPS27
EIF4A1	RPS23
EIF4A1	RPL24
EIF4A1	RPS26
EIF4A1	RPS15
EIF4A1	PAIP1
EIF4A1	EIF4A2
EIF4A1	EIF4G3
EIF4A1	EIF4G2
EIF4A1	EIF4G1
EIF4A1	EIF4B
EIF4A2	EIF5
EIF4A1	EIF4E
EIF4A2	UBE2L6
EIF4A2	EIF4H
EIF4A2	RPS23
EIF4A2	EIF5B
EIF4A2	RPL38
EIF4A2	PAIP1
EIF4A2	LAGE3
EIF4A2	TRIM25
EIF4A2	PARN
EIF4A2	RPS27
EIF4A2	RPL24
EIF4A2	ISG15
EIF4A2	RPS26
EIF4A2	RPS15
EIF4A2	EIF4B
EIF4A2	EIF4G2
EIF4A2	EIF4E
EIF4A2	EIF4G1
EIF4B	EIF5
EIF4A2	EIF4G3
EIF4B	EIF5B
EIF4B	EIF4H
EIF4B	PAIP1
EIF4B	RPS23
EIF4B	RPS26
EIF4B	RPL38
EIF4B	PDCD11
EIF4B	RPS27
EIF4B	EIF4G3
EIF4B	RPL24
EIF4B	GMPS
EIF4B	PARN
EIF4B	RRP12
EIF4B	WDR36
EIF4B	RPS15
EIF4B	GSPT1
EIF4B	EIF4E
EIF4B	EIF4G2
EIF4E	EIF5
EIF4B	EIF4G1
EIF4E	RHEB
EIF4E	MAPK14
EIF4E	LIMD1
EIF4E	EIF4H
EIF4E	UBE2L6
EIF4E	RANBP2
EIF4E	RPS23
EIF4E	EIF5B
EIF4E	RPL38
EIF4E	PAIP1
EIF4E	LSM1
EIF4E	RPS26
EIF4E	TRIM25
EIF4E	NCBP1
EIF4E	RPS27
EIF4E	RNMT
EIF4E	ISG15
EIF4E	EIF4G3
EIF4E	RPL24
EIF4E	EIF4G1
EIF4E	PARN
EIF4E	RPS15
EIF4E	PPP2R5D
EIF4E	EIF4G2
EIF4E	NXF1
EIF4G1	NAT10
EIF4G1	EIF5
EIF4G1	UBE2L6
EIF4G1	EIF4H
EIF4G1	RPS23
EIF4G1	EIF5B
EIF4G1	RPL38
EIF4G1	PAIP1
EIF4G1	TRIM25
EIF4G1	RPS26
EIF4G1	UPF2
EIF4G1	RPS27
EIF4G1	ETF1
EIF4G1	NCBP1
EIF4G1	PABPC4
EIF4G1	RPL24
EIF4G1	ISG15
EIF4G1	PARN
EIF4G1	EIF4G3
EIF4G1	PPP2R5D
EIF4G1	GSPT1
EIF4G1	UPF1
EIF4G1	RPS15
EIF4G2	EIF4H
EIF4G1	EIF4G2
EIF4G2	TRIM25
EIF4G2	UBE2L6
EIF4G2	EIF4G3
EIF4G2	ISG15
EIF4G3	UBE2L6
EIF4G3	EIF4H
EIF4G3	PABPC4
EIF4G3	TRIM25
EIF4H	EIF5
EIF4G3	ISG15
EIF4H	HNRNPA0
EIF4H	PFAS
EIF4H	RAVER1
EIF4H	RPS15
EIF4H	RPL38
EIF4H	RPS27
EIF4H	RPS26
EIF4H	RPS23
EIF4H	RPL24
EIF5	RPL38
EIF4H	EIF5B
EIF5	RPL24
EIF5	RPS27
EIF5	RPS15
EIF5	RPS26
EIF5	EIF5B
EIF5	RPS23
EIF5A	RPS23
EIF5A	MRPS9
EIF5A	RPS15
EIF5A	RPL38
EIF5B	MRPS9
EIF5A	RAN
EIF5B	MRPS6
EIF5B	NHP2
EIF5B	PTMA
EIF5B	RPL38
EIF5B	RPS27
EIF5B	RPS26
EIF5B	RPL24
EIF5B	RPS15
EIF5B	RPS23
ELAC2	HEATR1
ELAC2	NOC2L
ELAC2	TBL3
ELAC2	WDR36
ELANE	FUCA2
ELAC2	RRP12
ELANE	MPO
ELANE	GLA
ELANE	PRTN3
ELANE	LTF
ELANE	GGH
ELANE	PYCARD
ELANE	HEXB
ELANE	LYZ
ELANE	NID1
ELANE	PDXK
ELANE	GALNS
ELANE	RNASE3
ELANE	PTX3
ELANE	GLB1
ELANE	GUSB
ELANE	IMPDH1
ELANE	SLPI
ELANE	SPTAN1
ELANE	GM2A
ELANE	FUCA1
ELANE	LCN2
ELANE	TXNDC5
ELANE	NEU1
ELANE	NIT2
ELANE	GDI2
ELANE	MAN2B1
ELANE	PTPN6
ELANE	RNASET2
ELANE	NAPRT
ELANE	IST1
ELANE	GSDMD
ELANE	HEBP2
ELANE	NPC2
ELAVL1	GPKOW
ELANE	FRK
ELAVL1	TARDBP
ELAVL1	PAPOLA
ELAVL1	PPIL4
ELAVL1	LSM8
ELAVL1	PPWD1
ELAVL1	WBP11
ELAVL1	PPIH
ELAVL1	PPIL3
ELAVL1	KHDRBS1
ELAVL1	SART1
ELAVL1	PRKAG1
ELAVL1	HNRNPA0
ELAVL1	SRRM1
ELAVL1	PRPF31
ELAVL1	PCBP2
ELAVL1	HNRNPA1
ELAVL1	YBX1
ELAVL1	SRSF11
ELAVL1	PPIE
ELAVL1	SET
ELAVL1	PRPF4
ELAVL1	PPIL1
ELAVL1	LSM2
ELAVL1	NCBP1
ELAVL1	HNRNPUL1
ELAVL1	SF1
ELAVL1	XPO1
ELAVL1	TFIP11
ELAVL1	PUF60
ELAVL1	LSM6
ELAVL1	SRSF5
ELAVL1	LSM4
ELAVL1	SRRT
ELAVL1	SSB
EMG1	RBM28
EMG1	GRWD1
EMG1	MRPS7
EMG1	NAT10
EMG1	NOL11
EMG1	WDR12
EMG1	RTCA
EMG1	UTP6
EMG1	UTP20
EMG1	PWP2
EMG1	NHP2
EMG1	UTP15
EMG1	RPS23
EMG1	WDR3
EMG1	NOL6
EMG1	NOC2L
EMG1	WDR75
EMG1	PRPF31
EMG1	RRS1
EMG1	RPS26
EMG1	NOC4L
EMG1	RPS27
EMG1	HEATR1
EMG1	EXOSC10
EMG1	PDCD11
EMG1	NOL10
EMG1	XRN2
EMG1	UTP14A
EMG1	NOP2
EMG1	RPP30
EMG1	PWP1
EMG1	RPF2
EMG1	FTSJ3
EMG1	WDR36
EMG1	GMPS
EMG1	TBL3
EMG1	PFDN5
EMG1	RPS15
EMG1	RSL1D1
EML4	PLCG2
EML1	EML4
ENO1	GAPDH
EML4	JAK1
ENO1	G6PD
ENO1	TPI1
ENO1	TALDO1
ENO1	TKT
ENO1	GPI
ENO1	ENO2
ENO1	PGK1
ENO1	PGAM1
ENO1	PKM
ENO2	TPI1
ENO2	GAPDH
ENO2	HINT1
ENO2	TALDO1
ENO2	PKM
ENO2	GPX4
ENO2	PGAM1
ENO2	PLS3
ENO2	G6PD
ENO2	PGK1
ENO2	TKT
ENO2	FKBP1A
ENOPH1	MTPN
ENO2	GPI
ENOPH1	PGM3
ENOPH1	UBA6
ENOPH1	SMS
ENSA	PPP2R1B
ENTPD1	UMPS
ENSG00000258947	TUBA1C
ENTPD1	PKM
ENTPD1	HPRT1
ENTPD1	IMPDH1
ENTPD1	IMPDH2
ENTPD1	GMPR2
ENTPD1	HDDC3
ENTPD1	ITPA
ENTPD1	GMPS
EPB42	SLC4A1
EPN2	FNBP1L
EPN2	HIP1R
EPN2	GAK
EPN2	VAMP2
EPN2	GAPVD1
EPN2	OCRL
EPN2	UBQLN1
EPN2	FNBP1
EPN2	PACSIN3
ERAL1	MRPS25
ERAL1	MRPS7
ERAL1	MRPS30
ERAL1	MCAT
ERAL1	MRPL46
ERAL1	MRPS31
ERAL1	MRPL37
ERAL1	MRPL38
ERAL1	MRPL13
ERAL1	MRPL15
ERAL1	MRPS6
ERAL1	MRPS26
ERAL1	GFM1
ERAL1	MRPL19
ERAL1	MRPL47
ERAL1	TSFM
ERAL1	MRPS9
ERAL1	MRPL45
ERAL1	ICT1
ERAL1	MRPS2
ERGIC2	ERGIC3
ERO1L	PDIA4
ERO1L	GPX7
ERO1L	GPX8
ETF1	MRPS7
ETF1	PSMA3
ETF1	POLR1A
ETF1	MRPL15
ETF1	RPS23
ETF1	NAA15
ETF1	ZC3H15
ETF1	RPL38
ETF1	UPF2
ETF1	IPO4
ETF1	PSMA1
ETF1	RPS26
ETF1	TRMT112
ETF1	NCBP1
ETF1	RPL24
ETF1	UPF1
ETF1	RPS15
ETF1	RPS27
EVPL	PKP4
ETF1	GSPT1
EVPL	PPL
EVPL	PKP3
EXOSC10	NAT10
EXOSC10	NOL11
EXOSC10	UTP6
EXOSC10	UTP20
EXOSC10	PWP2
EXOSC10	FERMT3
EXOSC10	NOL6
EXOSC10	UTP15
EXOSC10	RPL38
EXOSC10	WDR3
EXOSC10	KRI1
EXOSC10	WDR75
EXOSC10	NOC4L
EXOSC10	RRS1
EXOSC10	PDCD11
EXOSC10	HEATR1
EXOSC10	RPF2
EXOSC10	MYBBP1A
EXOSC10	NOL10
EXOSC10	FTSJ3
EXOSC10	RPL24
EXOSC10	HELZ2
EXOSC10	XRN2
EXOSC10	WDR36
EXOSC10	TBL3
EXOSC10	UTP14A
F11R	FGF2
F11R	TJP1
F11R	PRKCI
F11R	TGFBR2
F11R	JAM3
F11R	JAM2
F11R	ITGB3
F11R	FKBP1A
F8A1	HTT
FABP3	FKBP1A
FABP3	HINT1
FAH	SORD
FAH	GSTZ1
FAM114A2	ZC3HAV1
FAH	PGM1
FAM114A2	ITGA2B
FAM114A2	VWF
FAM114A2	PAPSS1
FAM114A2	MAP2K2
FAM114A2	ITGB3
FAM114A2	MAP2K1
FAM49B	ISLR
FAM49B	TIMP1
FAM49B	FERMT3
FAM49B	VWF
FAM49B	PPBP
FAM49B	OLA1
FAM49B	MAGED2
FAM49B	PF4
FAM49B	MTAP
FAM49B	MMRN1
FAM49B	PROS1
FAM49B	IDH1
FAM96B	NARFL
FAM96B	NUBP1
FAM96B	NUBP2
FAM96B	MMS19
FAM96B	POLD1
FARSB	OGT
FARSB	GMPS
FASN	MCAT
FARSB	TARS
FASTKD2	YARS2
FBLIM1	FLNC
FBXO2	UBE2M
FBXO2	UBE3A
FBXO2	TCEB2
FBXO2	UBE2K
FBXO2	UBE2L6
FBXO2	SAE1
FBXO2	FBXO22
FBXO2	UBR1
FBXO2	UBA6
FBXO2	UBE3C
FBXO2	LRSAM1
FBXO2	UBE2N
FBXO2	UBA7
FBXO2	UBE2O
FBXO2	HUWE1
FBXO2	UBA1
FBXO2	UBA5
FBXO2	USP47
FBXO2	NAE1
FBXO2	GPS1
FBXO2	HERC4
FBXO2	UBE2Z
FBXO2	UBE2A
FBXO2	RNF213
FBXO2	TRIP12
FBXO2	UBE2V2
FBXO2	HECTD1
FBXO2	UBE2I
FBXO2	LTN1
FBXO2	UBA3
FBXO2	UBE2J1
FBXO2	UBE2G1
FBXO22	UBE3A
FBXO2	UBE2D3
FBXO22	UBE2K
FBXO22	UBE2M
FBXO22	UBE2L6
FBXO22	TCEB2
FBXO22	HUWE1
FBXO22	UBR1
FBXO22	TRIP12
FBXO22	UBE2D3
FBXO22	GPS1
FBXO22	HECTD1
FBXO22	LTN1
FBXO22	UBE2N
FBXO22	UBE3C
FBXO22	UBE2Z
FBXO22	UBE2A
FBXO22	RNF213
FBXO22	UBE2G1
FBXO22	UBE2J1
FBXO22	LRSAM1
FBXO22	UBA5
FBXO22	UBA7
FBXO22	UBA6
FBXO22	UBE2O
FBXO22	UBE2V2
FBXO22	NAE1
FBXO22	UBA1
FBXO22	HERC4
FBXO22	UBA3
FDPS	GGPS1
FDPS	MVD
FDPS	FNTA
FEN1	RFC2
FDPS	IDI1
FEN1	MSH6
FEN1	MCM5
FEN1	NASP
FEN1	XRCC1
FEN1	MCM4
FEN1	MCM2
FEN1	MCM6
FEN1	POLB
FEN1	RAD50
FEN1	TOP2A
FEN1	RPA2
FEN1	RFC1
FEN1	MCM3
FEN1	RFC5
FEN1	RFC3
FEN1	POLD1
FEN1	PCNA
FEN1	RFC4
FERMT3	ISLR
FERMT3	TIMP1
FERMT3	ITGA2B
FERMT3	VWF
FERMT3	SH3PXD2B
FERMT3	FSCN1
FERMT3	VCAM1
FERMT3	LPXN
FERMT3	MAGED2
FERMT3	LCP1
FERMT3	OLA1
FERMT3	PROS1
FERMT3	PF4
FERMT3	PPBP
FERMT3	ITGB3
FERMT3	MMRN1
FES	RRAS
FES	PAK2
FES	PAK1
FES	TEK
FES	FYN
FES	PLXNA2
FES	JAK1
FES	HSP90AB1
FGF2	NCBP1
FES	HSP90AA1
FGF2	JAK1
FGF2	TEK
FGF2	PTPN11
FGF2	ITGB3
FGF2	SDC1
FGF2	S100B
FHL2	PTRF
FGF2	HSPG2
FHL2	HELZ2
FHL2	S100A10
FHL2	NNMT
FHL2	TAF1
FKBP1A	PIN1
FKBP1A	SNCA
FKBP1A	HINT1
FKBP1A	TGFBR2
FKBP1A	GPX4
FKBP1A	NME2
FKBP3	PSMA3
FKBP4	FKBP5
FKBP4	PPID
FKBP4	PPP5C
FKBP4	HSP90AB1
FKBP4	PTGES3
FKBP4	HSP90AA1
FKBP4	STIP1
FKBP5	PPID
FKBP5	PPP5C
FKBP5	SFN
FKBP5	HSP90AA1
FKBP5	HSP90AB1
FKBP5	STIP1
FLAD1	PAPSS1
FKBP5	PTGES3
FLNC	ITGA2B
FLNC	ITGB4
FLNC	PAK1
FLNC	MAP2K4
FLNC	ITGB6
FLNC	ITGB1
FLNC	ITGB3
FMNL3	PFN1
FNBP1	HIP1R
FMNL3	PFN2
FNBP1	VAMP2
FNBP1	FNBP1L
FNBP1	OCRL
FNBP1	GAK
FNBP1	PACSIN3
FNBP1	GAPVD1
FNBP1L	VAMP2
FNBP1L	HIP1R
FNBP1L	OCRL
FNBP1L	GAK
FNBP1L	PACSIN3
FNBP1L	GAPVD1
FRK	FUCA2
FNTA	GGPS1
FRK	MPO
FRK	GLA
FRK	PRTN3
FRK	LTF
FRK	GGH
FRK	PYCARD
FRK	HEXB
FRK	LYZ
FRK	PDXK
FRK	GALNS
FRK	RNASE3
FRK	PTX3
FRK	GLB1
FRK	GUSB
FRK	IMPDH1
FRK	SLPI
FRK	SPTAN1
FRK	GM2A
FRK	FUCA1
FRK	LCN2
FRK	TXNDC5
FRK	NEU1
FRK	NIT2
FRK	GDI2
FRK	MAN2B1
FRK	PTPN6
FRK	RNASET2
FRK	NAPRT
FRK	IST1
FRK	GSDMD
FRK	HEBP2
FRK	NPC2
FSCN1	SH3PXD2B
FSCN1	VCAM1
FSCN1	LCP1
FSCN1	LPXN
FTSJ3	RBM28
FTSJ3	TRMT6
FTSJ3	NOL11
FTSJ3	GRWD1
FTSJ3	WDR12
FTSJ3	NAT10
FTSJ3	UTP6
FTSJ3	UTP20
FTSJ3	NSUN2
FTSJ3	POLR1A
FTSJ3	NHP2
FTSJ3	NOP9
FTSJ3	PWP2
FTSJ3	NVL
FTSJ3	NOL6
FTSJ3	UTP15
FTSJ3	SRP68
FTSJ3	WDR3
FTSJ3	NOC2L
FTSJ3	WDR75
FTSJ3	RRS1
FTSJ3	KRI1
FTSJ3	POLR3C
FTSJ3	NOC4L
FTSJ3	RRP1B
FTSJ3	IPO4
FTSJ3	SRP72
FTSJ3	HEATR1
FTSJ3	TFB2M
FTSJ3	MDN1
FTSJ3	TRMT1L
FTSJ3	PDCD11
FTSJ3	GNL1
FTSJ3	STAU1
FTSJ3	MYBBP1A
FTSJ3	PAK1IP1
FTSJ3	NOP2
FTSJ3	NOL10
FTSJ3	UTP14A
FTSJ3	TRMT61A
FTSJ3	GNL3
FTSJ3	PWP1
FTSJ3	NMD3
FTSJ3	GMPS
FTSJ3	RSL1D1
FTSJ3	RRP12
FTSJ3	RPF2
FTSJ3	WDR36
FUBP1	KHDRBS1
FTSJ3	TBL3
FUBP1	TIAL1
FUBP1	PKM
FUCA1	FUCA2
FUBP1	PUF60
FUCA1	MPO
FUCA1	GLA
FUCA1	PYCARD
FUCA1	PRTN3
FUCA1	LYZ
FUCA1	GGH
FUCA1	GALNS
FUCA1	HEXB
FUCA1	GUSB
FUCA1	RNASE3
FUCA1	IMPDH1
FUCA1	GLB1
FUCA1	GDI2
FUCA1	GM2A
FUCA1	TXNDC5
FUCA1	IST1
FUCA1	HEBP2
FUCA1	NAPRT
FUCA1	RNASET2
FUCA1	NPC2
FUCA2	GDI2
FUCA1	MAN2B1
FUCA2	MFGE8
FUCA2	MSLN
FUCA2	IMPDH1
FUCA2	NAPRT
FUCA2	PYCARD
FUCA2	GGH
FUCA2	PRTN3
FUCA2	HEBP2
FUCA2	WFS1
FUCA2	GOLM1
FUCA2	IST1
FUCA2	RNASE3
FUCA2	MPO
FUCA2	LYZ
FUCA2	LAMB1
FUCA2	IGFBP3
FUCA2	LAMC1
FUCA2	LAMB2
FUCA2	SERPIND1
FUCA2	SERPINC1
FUCA2	TIMP1
FUCA2	SPARCL1
FUCA2	RNASET2
FUCA2	TXNDC5
FUCA2	NPC2
FUCA2	GALNS
FUCA2	GM2A
FUCA2	MAN2B1
FUCA2	GLA
FUCA2	GUSB
FUCA2	GLB1
FUCA2	HEXB
FUK	SORD
FUK	HK2
FUK	HK3
FUT8	MGAT2
FYN	LCP2
FYN	MAPK14
FYN	MAPK13
FYN	ITGA2B
FYN	RRAS
FYN	RASA1
FYN	ZAP70
FYN	ITGA1
FYN	PAK1
FYN	PPP2R1B
